基準日,町丁目名,秘匿区分,男女別,世帯数,総数,合算総数,０歳,１歳,２歳,３歳,４歳,５歳,６歳,７歳,８歳,９歳,１０歳,１１歳,１２歳,１３歳,１４歳,１５歳,１６歳,１７歳,１８歳,１９歳,２０歳,２１歳,２２歳,２３歳,２４歳,２５歳,２６歳,２７歳,２８歳,２９歳,３０歳,３１歳,３２歳,３３歳,３４歳,３５歳,３６歳,３７歳,３８歳,３９歳,４０歳,４１歳,４２歳,４３歳,４４歳,４５歳,４６歳,４７歳,４８歳,４９歳,５０歳,５１歳,５２歳,５３歳,５４歳,５５歳,５６歳,５７歳,５８歳,５９歳,６０歳,６１歳,６２歳,６３歳,６４歳,６５歳,６６歳,６７歳,６８歳,６９歳,７０歳,７１歳,７２歳,７３歳,７４歳,７５歳,７６歳,７７歳,７８歳,７９歳,８０歳,８１歳,８２歳,８３歳,８４歳,８５歳,８６歳,８７歳,８８歳,８９歳,９０歳,９１歳,９２歳,９３歳,９４歳,９５歳,９６歳,９７歳,９８歳,９９歳,１００歳以上,不明
2020/3/31,北島２丁目,,計,772,"1,605",,42,33,39,32,22,17,12,15,10,9,12,11,10,8,5,9,10,7,12,8,16,11,11,14,20,17,20,22,32,26,40,25,39,36,32,34,39,32,19,20,31,30,26,13,39,18,14,19,32,26,28,25,15,15,17,20,15,16,11,10,14,9,13,8,10,12,15,11,10,8,20,13,14,12,9,6,16,15,10,14,10,12,10,17,14,8,8,13,9,3,4,3,2,1,1,2,1,,,,,
2020/3/31,北島３丁目,,計,821,"1,682",,9,9,11,11,14,12,16,11,10,16,10,11,11,18,6,11,10,15,18,13,14,26,13,18,26,14,12,27,12,15,12,14,12,20,15,24,27,17,11,14,21,20,23,30,19,20,24,19,21,26,16,19,23,21,23,41,33,16,18,21,29,19,11,22,19,20,29,28,27,25,26,48,37,10,12,23,19,22,21,26,19,16,22,18,14,20,14,11,7,6,4,5,2,6,3,1,1,,,1,,
2020/3/31,粉浜１丁目,,計,"1,469","2,822",,13,15,16,16,22,23,23,32,38,20,19,24,19,21,31,20,19,24,31,23,22,32,22,28,20,21,25,26,27,21,22,23,22,34,26,34,33,38,39,39,35,49,35,31,31,42,43,47,45,44,38,45,37,37,32,42,28,40,40,24,46,42,33,27,39,42,35,45,46,38,48,59,52,38,29,33,35,31,36,37,26,22,31,35,19,20,20,15,18,13,11,7,3,7,5,2,2,,4,1,2,
2020/3/31,粉浜２丁目,,計,777,"1,446",,6,5,12,6,12,9,2,8,11,6,9,12,10,12,9,6,15,10,15,7,13,13,18,17,20,20,24,8,9,17,10,10,19,20,11,12,17,16,16,14,14,15,14,16,15,23,16,22,28,24,18,25,24,18,22,24,19,18,25,15,14,18,10,17,13,14,14,18,19,30,25,37,41,24,17,15,30,22,23,19,17,15,15,9,17,9,10,12,11,8,1,5,3,4,4,,,2,,1,2,
2020/3/31,粉浜３丁目,,計,927,"1,861",,13,11,10,12,12,14,15,13,17,18,17,12,12,20,18,16,18,14,17,23,13,23,20,19,20,20,22,14,14,15,17,18,17,22,15,19,16,18,20,18,17,22,17,31,15,26,38,33,36,23,33,29,32,23,23,31,30,31,25,27,28,30,31,20,21,26,26,22,31,30,23,25,21,19,14,13,23,25,21,16,25,9,18,6,18,18,17,15,13,14,13,9,3,3,4,2,1,,1,2,1,
2020/3/31,粉浜西１丁目,,計,"1,014","1,902",,9,9,7,11,5,10,10,5,17,11,13,15,13,18,17,18,15,19,20,11,26,25,25,16,8,22,11,19,11,10,15,12,12,16,17,17,16,27,23,26,15,29,27,27,32,29,22,39,25,31,19,28,33,24,33,30,18,28,30,31,24,32,26,24,17,25,24,30,37,48,37,41,28,24,20,18,22,20,22,30,26,15,25,21,15,17,13,11,13,8,6,6,2,3,5,5,3,,1,1,,
2020/3/31,粉浜西２丁目,,計,781,"1,685",,11,14,8,10,18,17,7,24,10,5,14,15,16,16,15,15,8,19,14,17,17,25,15,14,14,11,23,24,15,22,22,17,22,16,16,13,14,15,15,28,13,13,13,21,27,24,30,17,27,25,28,31,25,20,22,23,32,26,15,26,20,19,18,19,22,20,27,23,16,23,26,27,36,20,17,21,22,17,23,23,10,19,21,18,12,14,7,13,7,8,5,3,7,6,2,,2,1,1,,1,
2020/3/31,粉浜西３丁目,,計,"1,762","2,845",,20,14,9,12,10,10,12,10,13,13,8,11,13,10,10,14,10,13,22,25,22,25,30,16,24,13,19,25,15,21,18,29,23,31,14,23,12,15,17,26,31,27,35,29,28,38,41,36,33,42,39,45,42,34,37,43,50,42,29,35,26,27,38,36,36,42,34,42,53,62,78,90,79,61,37,47,67,55,60,45,54,44,50,41,37,45,34,18,19,19,13,12,6,5,3,5,5,2,1,2,2,
2020/3/31,柴谷１丁目,,計,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/3/31,柴谷２丁目,,計,721,"1,546",,14,12,23,21,31,26,32,27,25,28,17,24,20,11,14,21,15,15,18,10,15,15,12,9,13,11,10,14,9,12,11,8,15,21,15,24,19,27,24,18,21,23,23,23,31,27,21,16,26,13,29,17,14,14,18,21,13,14,12,10,16,10,4,15,7,5,15,14,19,18,22,14,27,19,12,16,15,16,23,20,14,7,13,7,17,16,9,6,15,10,12,4,5,3,2,3,1,2,,,1,
2020/3/31,新北島１丁目,,計,498,"1,002",,11,14,12,4,6,5,11,8,9,11,6,9,11,5,19,11,11,13,10,13,7,12,13,13,10,15,12,8,7,12,19,3,16,11,28,18,15,9,13,10,21,16,19,20,26,17,29,29,25,24,22,19,13,14,23,23,9,21,13,5,8,11,6,6,6,9,3,4,6,10,4,4,5,5,6,8,9,5,8,10,3,6,6,5,2,2,1,,1,,3,,,1,1,,,,,,,
2020/3/31,新北島２丁目,,計,804,"1,461",,15,10,8,10,10,11,13,5,14,12,15,14,8,11,16,9,13,11,14,21,21,21,28,25,29,22,18,23,19,21,13,10,19,11,15,16,16,20,15,10,15,13,17,12,14,25,27,31,43,23,27,31,36,30,25,14,22,28,20,10,15,15,12,10,15,11,11,15,22,21,17,26,14,14,8,17,14,7,19,17,8,8,11,8,6,7,8,5,6,5,6,3,,1,,1,2,1,,,,
2020/3/31,新北島３丁目,,計,"1,426","3,015",,33,27,28,35,37,24,23,23,36,32,19,23,34,25,28,23,38,15,32,22,28,34,26,30,32,28,38,39,37,44,37,26,43,37,37,40,33,51,42,39,34,48,46,42,62,42,60,38,41,60,53,41,41,36,40,40,44,26,34,24,42,31,27,25,21,19,31,30,28,49,26,44,58,27,17,32,36,37,35,34,27,19,35,29,17,20,14,14,13,17,9,7,3,2,1,2,2,1,2,1,1,
2020/3/31,新北島４丁目,,計,"1,410","2,579",,4,4,6,5,10,8,8,7,12,16,16,13,11,30,14,24,16,20,24,28,28,19,19,17,23,12,19,15,12,14,16,16,13,20,19,12,20,11,10,17,23,31,18,28,39,41,26,37,41,20,40,27,38,30,36,26,30,24,26,28,23,21,32,24,32,39,46,55,60,73,89,82,87,63,48,48,70,71,63,51,42,30,35,29,30,27,15,18,17,9,7,9,4,4,2,2,1,2,,,2,
2020/3/31,新北島５丁目,,計,421,"1,012",,6,4,6,4,2,4,3,6,7,13,12,12,17,14,11,13,13,17,23,22,22,20,20,10,14,13,9,7,8,7,10,6,14,6,7,3,11,8,13,11,11,14,22,11,11,20,22,28,27,33,29,26,31,13,16,21,14,15,13,11,12,14,16,14,5,10,8,9,8,9,12,6,11,4,4,7,3,3,7,10,4,2,1,2,2,5,,3,1,,2,,1,,,,,1,,,,
2020/3/31,新北島６丁目,,計,211,510,,11,7,10,7,8,10,5,9,9,4,3,15,4,5,11,6,5,7,7,4,4,11,5,7,14,4,10,8,8,6,14,10,11,8,8,6,15,13,7,14,5,14,7,9,8,7,10,8,9,9,7,5,8,4,10,2,6,2,3,1,5,4,1,1,1,3,,1,,2,,2,1,1,1,,3,1,,,3,,4,,2,1,2,2,,,2,1,1,,,,,,,,1,
2020/3/31,新北島７丁目,,計,746,"1,526",,13,10,3,11,10,12,13,15,15,16,12,19,22,21,21,19,22,15,16,22,18,27,30,37,34,30,20,31,22,17,25,16,20,13,15,18,19,18,8,24,10,12,25,23,25,29,29,26,27,30,15,26,22,20,19,21,17,20,16,15,14,15,12,19,14,20,17,12,19,15,26,17,20,11,12,12,10,10,7,9,6,5,3,3,2,5,4,2,3,5,3,4,2,5,3,1,1,1,,,1,
2020/3/31,新北島８丁目,,計,373,760,,1,1,5,3,5,1,7,5,5,4,7,14,10,16,14,10,13,8,13,9,6,10,2,5,5,7,9,2,2,5,5,2,3,3,8,9,4,6,5,6,11,7,17,15,14,10,24,12,13,15,13,16,8,6,7,9,6,7,7,8,7,7,7,4,6,13,5,13,9,16,11,12,12,4,6,8,11,10,12,13,9,3,3,13,7,11,5,4,7,4,4,3,6,4,2,2,1,4,1,,1,
2020/3/31,住之江１丁目,,計,305,596,,3,4,5,6,3,,4,5,3,1,6,3,6,6,10,3,8,7,6,4,7,4,10,5,6,11,13,7,5,10,8,6,3,4,8,6,2,5,2,2,9,5,8,8,7,8,8,18,12,12,9,10,14,9,16,8,11,8,9,6,6,10,7,9,3,8,2,6,6,6,8,12,12,3,5,7,10,7,4,7,9,5,3,4,4,3,,4,3,4,2,,1,1,,,1,,,2,,
2020/3/31,住之江２丁目,,計,448,793,,7,2,5,5,4,3,3,2,1,8,4,8,7,6,9,5,4,9,5,11,8,8,4,7,8,15,10,13,11,13,9,8,3,6,16,9,14,6,6,6,8,5,12,12,7,14,9,18,11,12,12,13,15,13,12,8,12,11,11,11,9,11,10,12,7,7,7,9,6,18,10,11,7,12,12,8,5,6,11,11,12,11,10,10,8,7,9,3,6,1,6,1,1,,2,1,1,,,,1,
2020/3/31,住之江３丁目,,計,494,929,,1,6,8,7,9,4,8,5,11,12,4,13,10,6,9,11,5,12,9,7,6,8,7,9,8,4,13,7,8,4,9,9,11,11,7,8,21,7,5,4,10,15,14,10,12,13,19,8,14,7,11,18,14,15,11,9,18,9,11,15,13,12,8,5,14,11,16,10,11,10,10,18,16,17,7,11,15,19,18,12,7,13,9,11,9,15,9,4,5,6,4,3,2,1,2,,,,,,,
2020/3/31,中加賀屋１丁目,,計,"1,162","2,264",,9,12,10,10,20,18,15,15,21,20,17,17,11,13,15,11,17,17,18,23,16,17,20,24,16,15,21,19,16,19,16,22,13,29,27,28,21,22,19,17,18,12,13,19,21,18,18,28,38,32,31,28,29,36,32,32,38,27,27,39,40,51,32,37,36,24,31,35,65,37,60,47,41,30,32,27,40,31,42,24,35,26,36,27,26,18,19,13,12,11,11,3,9,5,3,2,,1,1,1,1,
2020/3/31,中加賀屋２丁目,,計,769,"1,312",,4,4,7,7,8,8,9,3,7,5,7,9,7,12,8,10,8,7,8,10,12,11,14,17,21,22,11,19,14,9,15,6,15,9,13,20,13,11,12,12,10,9,23,27,17,12,21,19,16,30,30,22,17,15,17,21,22,15,27,11,15,18,20,16,25,19,25,20,24,21,16,26,30,24,11,14,18,13,8,18,12,12,10,9,14,14,5,12,7,10,7,4,1,1,1,3,,,1,1,2,
2020/3/31,中加賀屋３丁目,,計,"1,093","1,971",,15,17,20,12,21,20,25,19,19,16,10,13,10,12,11,11,13,12,13,11,24,15,19,26,20,23,30,30,29,25,31,22,26,27,28,19,25,34,41,22,33,27,26,21,27,25,32,32,31,35,31,27,30,20,22,30,30,25,17,25,18,25,23,26,15,18,17,17,24,30,33,36,31,20,24,21,20,16,24,22,20,14,21,15,12,13,12,9,5,5,4,8,2,,2,1,4,,2,,,
2020/3/31,中加賀屋４丁目,,計,323,515,,6,4,4,5,8,5,5,2,2,6,3,2,4,6,2,5,1,3,4,2,3,2,6,12,3,9,9,7,6,7,11,11,7,2,7,3,12,6,6,4,3,7,11,4,11,12,5,13,9,7,11,11,7,7,7,11,5,6,4,8,7,7,1,5,5,3,10,9,8,5,6,5,1,6,3,,6,4,4,7,4,4,8,6,2,5,2,2,2,,2,1,1,2,,1,,,,,,
2020/3/31,西加賀屋１丁目,,計,607,"1,353",,4,6,12,5,5,3,15,10,11,23,20,22,21,25,14,18,20,22,10,17,10,12,7,7,4,9,14,8,9,8,7,8,8,15,11,9,11,14,14,14,15,16,22,15,28,32,32,30,28,23,29,29,27,24,17,21,16,13,24,24,23,20,17,22,20,13,25,8,19,15,17,24,16,14,14,9,13,8,16,10,10,7,10,7,8,8,5,4,6,2,7,1,1,2,,2,1,,1,1,,
2020/3/31,西加賀屋２丁目,,計,485,908,,8,9,7,7,5,3,3,4,6,10,7,3,3,8,4,10,6,7,7,11,11,8,11,10,8,5,15,11,13,6,17,12,14,20,18,10,14,12,14,11,3,7,11,11,11,5,17,12,19,14,12,11,14,12,11,14,11,23,14,11,8,16,13,12,6,10,8,12,13,12,11,19,13,17,6,8,11,6,10,11,6,5,4,7,8,10,4,8,8,8,3,1,3,,,,,,,,,
2020/3/31,西加賀屋３丁目,,計,"1,138","2,261",,8,15,12,15,12,16,23,18,21,17,24,21,15,21,20,24,25,18,25,25,23,23,25,31,17,24,14,15,18,20,23,22,25,23,16,31,21,21,23,26,31,26,25,31,40,33,32,44,35,41,40,45,44,25,31,28,36,25,30,24,37,27,33,38,28,18,20,33,25,28,49,37,31,26,23,28,27,30,29,25,12,20,20,25,23,13,16,10,10,11,3,4,8,3,3,1,3,1,1,,,
2020/3/31,西加賀屋４丁目,,計,821,"1,501",,2,8,7,7,11,11,5,9,8,7,8,14,10,14,8,10,6,6,14,13,16,17,19,14,17,16,17,29,15,11,20,21,15,19,17,12,13,26,14,14,7,14,17,21,26,20,23,19,17,24,25,24,19,17,23,32,16,22,22,23,23,15,16,16,16,18,27,21,32,25,27,34,34,25,12,20,18,23,22,20,19,15,16,22,9,8,5,9,4,6,4,4,4,,,,1,,,,,
2020/3/31,西住之江１丁目,,計,828,"1,536",,13,12,15,9,10,8,7,7,7,5,9,14,5,13,13,5,7,7,10,8,11,17,19,7,17,14,14,9,16,13,23,14,16,21,18,20,19,28,22,13,21,20,23,22,12,29,19,17,18,26,27,12,20,19,15,23,18,25,17,22,18,28,18,19,27,21,19,35,28,37,44,37,37,26,14,17,27,10,15,10,12,16,7,12,10,9,12,8,8,5,3,8,5,5,3,2,2,,,1,1,
2020/3/31,西住之江２丁目,,計,731,"1,437",,9,19,20,12,21,14,5,13,9,6,11,5,7,11,8,11,8,13,17,7,19,19,21,17,15,23,23,29,26,22,22,17,18,21,25,16,21,20,18,18,16,16,20,12,20,19,22,15,17,21,18,25,22,16,16,17,26,23,25,24,17,20,24,16,25,13,14,17,14,23,14,18,15,11,7,11,13,7,11,9,10,11,7,11,11,10,7,9,11,8,6,4,,2,1,2,,,,1,1,
2020/3/31,西住之江３丁目,,計,714,"1,244",,4,6,6,7,8,8,6,14,17,6,9,13,9,7,12,7,13,7,10,8,7,14,12,16,15,28,8,18,11,22,11,9,10,16,9,20,10,18,11,9,19,18,12,27,22,22,19,20,20,24,18,22,21,14,15,14,15,17,7,18,14,10,11,15,14,18,11,18,10,11,19,25,17,16,15,18,18,12,11,21,12,16,11,14,8,10,6,13,6,6,4,3,6,4,3,1,1,1,,,,
2020/3/31,西住之江４丁目,,計,278,542,,3,3,5,4,6,5,4,3,6,4,1,2,7,4,2,4,6,3,6,2,3,3,5,2,3,2,7,3,,5,11,12,7,3,8,11,5,4,4,6,6,5,,2,6,2,4,5,8,4,6,7,4,2,5,2,7,7,4,9,4,8,11,8,8,6,6,12,3,9,12,15,14,7,8,7,6,12,10,5,14,10,16,7,8,4,7,1,8,5,3,2,,2,,1,1,,,1,2,
2020/3/31,浜口東１丁目,,計,17,37,,,,,,,1,,,1,,,,,,,,,1,,,,,1,,,,,,,,,,1,,,,,,,1,,,1,1,1,1,1,,,,,,,1,2,1,,,,,,,1,1,4,1,,,2,,,1,1,2,,1,1,,1,,2,,,1,,,2,,1,,,,,,,,,,,,,
2020/3/31,浜口東２丁目,,計,721,"1,355",,5,10,11,7,11,12,13,12,14,7,12,8,15,10,10,11,9,13,13,7,18,19,18,17,29,11,10,18,9,15,8,16,15,16,15,17,18,22,15,16,18,19,22,16,24,20,17,22,24,21,27,17,25,15,13,19,17,26,27,17,17,14,10,14,12,12,15,13,15,18,17,22,18,15,17,18,15,13,15,10,13,13,10,10,12,8,9,8,2,5,4,4,4,3,2,,3,1,4,1,1,
2020/3/31,浜口東３丁目,,計,626,"1,221",,11,8,7,13,7,7,12,6,11,12,7,10,12,6,10,9,13,14,14,8,10,7,15,19,15,17,15,14,12,10,15,13,23,25,14,17,25,15,13,13,6,17,17,13,25,17,21,22,13,24,11,22,19,14,17,24,12,18,12,15,10,7,10,21,13,19,17,13,13,18,19,19,21,11,6,15,9,12,12,8,8,13,8,7,13,8,7,10,8,4,7,2,2,3,1,1,1,,,1,1,
2020/3/31,浜口西１丁目,,計,960,"1,894",,9,13,12,9,16,10,14,20,16,20,13,17,15,19,20,21,11,22,17,16,21,15,19,15,10,27,16,23,17,20,22,14,21,13,26,24,23,21,18,13,19,18,20,22,26,31,47,26,32,28,34,26,33,25,26,34,27,20,21,21,22,15,26,20,19,20,25,14,22,35,22,28,34,14,26,26,26,35,21,29,17,14,17,12,11,20,12,17,14,7,15,9,9,6,2,3,1,,3,1,1,
2020/3/31,浜口西２丁目,,計,825,"1,543",,7,7,11,15,8,7,7,10,3,14,8,11,12,7,9,20,15,21,15,29,13,17,16,20,9,16,19,20,17,10,7,11,16,12,14,13,12,16,20,13,17,20,18,21,32,32,29,33,36,33,33,24,24,28,21,28,31,25,21,30,11,13,19,14,15,15,15,22,18,15,21,27,40,20,12,20,21,16,23,13,10,13,13,6,18,9,7,5,5,4,3,5,2,3,1,2,3,,1,,,
2020/3/31,浜口西３丁目,,計,441,824,,13,6,8,14,10,8,9,3,9,3,5,6,3,4,4,6,,3,3,8,6,9,7,10,4,7,17,7,18,12,14,18,5,13,14,13,17,19,23,11,14,12,16,10,12,11,12,12,11,10,14,11,13,9,8,5,12,9,10,7,4,14,13,7,12,8,10,10,11,14,13,9,16,4,5,9,14,10,3,10,6,5,4,4,2,2,5,4,2,2,1,1,1,1,1,,,,,,,
2020/3/31,東加賀屋１丁目,,計,"1,580","3,035",,15,8,24,12,14,15,12,22,10,17,26,21,16,20,22,17,20,27,36,39,35,47,40,43,36,29,29,39,25,26,16,22,36,19,27,18,26,22,32,20,14,36,40,23,32,32,49,45,50,35,66,65,59,45,65,62,62,59,33,52,55,42,38,35,39,37,30,42,48,43,56,64,52,41,28,40,29,50,34,34,46,28,28,22,31,28,19,17,14,13,5,12,5,7,3,2,5,5,3,1,,
2020/3/31,東加賀屋２丁目,,計,641,"1,215",,5,11,4,8,8,10,7,15,5,9,9,9,7,5,11,4,9,9,10,13,6,8,11,4,15,4,7,20,14,12,18,11,16,12,21,15,12,14,19,12,10,18,5,14,12,15,22,17,19,16,14,14,21,19,18,17,12,15,20,13,22,16,17,14,11,9,7,19,21,16,22,24,24,20,9,18,22,18,11,22,10,11,20,16,13,13,11,9,5,7,11,3,2,4,1,1,1,1,1,1,2,
2020/3/31,東加賀屋３丁目,,計,704,"1,386",,9,9,13,6,9,13,14,8,11,15,9,15,14,8,7,6,11,8,11,18,14,20,16,21,8,13,9,19,13,15,10,11,11,18,12,17,15,16,16,24,18,12,20,12,11,21,22,18,20,23,28,18,30,23,17,21,18,24,30,18,15,11,15,8,11,15,16,15,16,22,26,17,24,20,10,10,21,19,21,17,14,14,13,18,11,13,10,14,7,7,2,4,4,1,1,3,3,2,,,,
2020/3/31,東加賀屋４丁目,@3,計,476,824,830,7,2,4,6,2,6,7,7,7,6,4,5,5,14,7,7,5,6,11,8,7,8,14,12,21,14,5,8,13,11,8,7,10,4,11,9,9,7,15,1,10,14,13,10,9,16,19,19,9,13,16,15,16,10,9,16,8,8,10,7,6,16,5,7,9,5,7,13,15,12,8,18,13,9,12,11,5,9,9,10,6,5,7,7,3,3,6,4,5,7,3,1,1,,1,,,3,,,2,
2020/3/31,平林北１丁目,*3,計,3,6,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2020/3/31,平林北２丁目,,計,45,71,,1,2,,,1,,,,,,,,,,,,,,,,,2,1,1,2,1,,1,,1,,3,1,,,,,,1,,,,,,,,1,,,1,1,1,1,2,,,,,2,1,1,1,1,,1,2,2,1,1,,2,3,4,,1,1,2,,6,3,2,,1,,3,1,,1,1,1,,,1,,,,,,,,,
2020/3/31,平林南１丁目,,計,20,30,,,,,,,1,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,1,,,,,1,,,,1,,,,,3,,1,1,1,,,2,1,1,1,,,1,,,2,,,,,1,,,1,,1,,,,,,,,1,1,,,1,,,,,,,,
