基準日,町丁目名,秘匿区分,男女別,世帯数,総数,合算総数,０歳,１歳,２歳,３歳,４歳,５歳,６歳,７歳,８歳,９歳,１０歳,１１歳,１２歳,１３歳,１４歳,１５歳,１６歳,１７歳,１８歳,１９歳,２０歳,２１歳,２２歳,２３歳,２４歳,２５歳,２６歳,２７歳,２８歳,２９歳,３０歳,３１歳,３２歳,３３歳,３４歳,３５歳,３６歳,３７歳,３８歳,３９歳,４０歳,４１歳,４２歳,４３歳,４４歳,４５歳,４６歳,４７歳,４８歳,４９歳,５０歳,５１歳,５２歳,５３歳,５４歳,５５歳,５６歳,５７歳,５８歳,５９歳,６０歳,６１歳,６２歳,６３歳,６４歳,６５歳,６６歳,６７歳,６８歳,６９歳,７０歳,７１歳,７２歳,７３歳,７４歳,７５歳,７６歳,７７歳,７８歳,７９歳,８０歳,８１歳,８２歳,８３歳,８４歳,８５歳,８６歳,８７歳,８８歳,８９歳,９０歳,９１歳,９２歳,９３歳,９４歳,９５歳,９６歳,９７歳,９８歳,９９歳,１００歳以上,不明
2021/3/31,中道４丁目,,女,0,861,0,14,5,6,8,7,5,8,6,7,5,4,4,1,3,5,4,5,7,7,6,3,6,8,9,10,12,11,16,14,15,12,21,17,15,17,15,13,9,24,12,12,12,9,14,8,8,13,7,17,12,16,15,11,13,7,12,12,7,14,8,3,8,9,2,6,7,10,9,9,14,10,18,11,6,8,14,4,11,3,5,9,10,5,8,7,4,10,10,2,7,3,1,7,1,2,1,1,1,1,0,1,0
2021/3/31,中道４丁目,,計,924,1695,0,24,18,13,12,15,12,15,11,15,13,9,5,5,8,12,9,10,15,10,15,9,16,16,18,20,23,22,25,30,32,28,42,38,27,31,31,30,21,36,20,22,27,22,25,22,18,24,18,29,25,29,21,21,27,12,22,23,19,22,14,18,20,15,9,12,15,17,17,23,25,20,31,22,21,13,20,10,19,11,9,17,12,10,18,11,9,16,14,6,8,3,2,9,2,2,1,1,2,1,0,1,0
2021/3/31,中本１丁目,,男,0,872,0,9,8,5,7,1,5,5,4,6,5,7,3,5,9,6,3,9,4,11,6,7,11,14,19,17,19,20,23,22,20,15,17,8,17,13,10,12,13,9,6,6,11,13,16,11,14,13,16,16,12,23,12,13,12,12,8,12,9,20,8,13,7,6,12,3,7,10,6,12,8,7,6,5,18,7,5,4,9,4,5,6,3,3,6,7,7,7,2,3,3,2,1,0,0,0,0,0,0,1,0,0,0
2021/3/31,中本１丁目,,女,0,964,0,7,7,6,8,5,7,6,2,9,5,6,8,4,5,5,12,4,6,7,6,15,12,24,31,16,22,27,21,21,19,20,17,15,14,11,16,14,12,9,9,10,13,17,12,15,14,4,19,20,10,19,13,6,11,4,9,13,5,7,9,14,8,6,10,9,11,8,7,3,6,14,12,12,13,11,3,8,8,4,10,6,5,8,7,9,7,8,6,1,3,8,4,3,2,2,2,2,1,0,2,1,0
2021/3/31,中本１丁目,,計,1083,1836,0,16,15,11,15,6,12,11,6,15,10,13,11,9,14,11,15,13,10,18,12,22,23,38,50,33,41,47,44,43,39,35,34,23,31,24,26,26,25,18,15,16,24,30,28,26,28,17,35,36,22,42,25,19,23,16,17,25,14,27,17,27,15,12,22,12,18,18,13,15,14,21,18,17,31,18,8,12,17,8,15,12,8,11,13,16,14,15,8,4,6,10,5,3,2,2,2,2,1,1,2,1,0
2021/3/31,中本２丁目,,男,0,961,0,7,4,4,5,4,3,3,7,10,10,7,7,5,4,4,8,7,6,7,10,15,13,10,17,22,15,19,16,28,11,13,17,20,12,15,9,17,8,12,12,14,7,10,11,7,14,19,18,20,20,18,21,15,18,13,9,7,12,12,16,10,11,7,8,8,13,8,8,6,12,18,11,16,13,9,12,6,9,7,8,10,4,4,3,11,3,3,4,5,1,3,3,2,0,0,0,0,1,0,0,0,0
2021/3/31,中本２丁目,,女,0,1066,0,8,7,12,6,6,9,6,4,6,1,3,6,2,7,4,11,9,10,9,15,15,15,15,20,28,22,28,22,26,22,18,16,17,13,15,8,8,11,10,12,13,10,13,18,11,19,14,24,18,16,10,13,14,11,12,10,13,22,7,5,9,13,14,9,6,6,13,7,9,13,16,13,16,8,9,8,17,9,9,6,8,11,12,9,5,7,9,8,5,8,4,3,1,5,1,1,2,0,0,1,1,0
2021/3/31,中本２丁目,,計,1214,2027,0,15,11,16,11,10,12,9,11,16,11,10,13,7,11,8,19,16,16,16,25,30,28,25,37,50,37,47,38,54,33,31,33,37,25,30,17,25,19,22,24,27,17,23,29,18,33,33,42,38,36,28,34,29,29,25,19,20,34,19,21,19,24,21,17,14,19,21,15,15,25,34,24,32,21,18,20,23,18,16,14,18,15,16,12,16,10,12,12,10,9,7,6,3,5,1,1,2,1,0,1,1,0
2021/3/31,中本３丁目,,男,0,940,0,8,8,9,4,5,2,1,5,4,5,5,5,6,8,6,5,4,9,6,12,6,9,10,16,19,24,19,23,21,9,13,12,15,14,19,15,16,10,9,9,11,12,11,14,12,14,15,9,13,10,13,13,12,14,7,13,8,17,9,13,16,11,16,9,10,10,10,10,9,14,26,14,18,18,13,6,5,4,8,7,8,11,3,9,6,6,7,2,2,1,1,1,3,0,0,0,0,0,1,0,0,0
2021/3/31,中本３丁目,,女,0,1082,0,8,5,8,7,4,5,10,7,1,4,7,1,4,7,8,4,8,8,3,6,6,12,10,15,20,24,22,18,15,14,11,17,15,18,10,10,12,13,16,10,12,15,10,16,12,14,14,10,14,11,6,15,17,16,12,15,19,12,11,14,17,13,17,11,7,17,9,25,16,19,14,12,15,23,9,11,7,14,11,18,13,11,6,13,13,10,7,6,17,3,6,5,3,7,1,1,3,2,0,0,2,0
2021/3/31,中本３丁目,,計,1183,2022,0,16,13,17,11,9,7,11,12,5,9,12,6,10,15,14,9,12,17,9,18,12,21,20,31,39,48,41,41,36,23,24,29,30,32,29,25,28,23,25,19,23,27,21,30,24,28,29,19,27,21,19,28,29,30,19,28,27,29,20,27,33,24,33,20,17,27,19,35,25,33,40,26,33,41,22,17,12,18,19,25,21,22,9,22,19,16,14,8,19,4,7,6,6,7,1,1,3,2,1,0,2,0
2021/3/31,中本４丁目,,男,0,748,0,3,7,9,5,4,7,2,10,7,8,13,10,6,7,4,2,3,7,3,6,7,7,7,10,13,14,13,9,12,12,8,5,5,8,17,13,13,19,14,6,10,8,4,9,9,14,6,11,9,6,14,7,10,8,5,12,11,8,8,10,6,11,6,5,8,5,10,12,10,7,4,12,14,15,9,8,8,8,10,11,8,9,4,4,2,6,2,4,3,2,2,2,2,1,2,1,0,0,0,0,1,0
2021/3/31,中本４丁目,,女,0,888,0,5,7,8,6,13,5,10,5,4,4,3,4,7,4,6,9,4,5,3,13,7,18,10,10,14,17,15,12,6,14,6,7,16,15,11,14,15,11,10,8,6,15,8,13,9,12,8,10,8,12,8,14,7,15,7,11,9,9,12,7,9,6,13,6,5,9,14,7,11,7,12,14,13,15,11,12,5,8,14,14,18,7,9,6,14,15,4,8,11,5,6,5,2,5,3,2,0,1,0,1,0,0
2021/3/31,中本４丁目,,計,902,1636,0,8,14,17,11,17,12,12,15,11,12,16,14,13,11,10,11,7,12,6,19,14,25,17,20,27,31,28,21,18,26,14,12,21,23,28,27,28,30,24,14,16,23,12,22,18,26,14,21,17,18,22,21,17,23,12,23,20,17,20,17,15,17,19,11,13,14,24,19,21,14,16,26,27,30,20,20,13,16,24,25,26,16,13,10,16,21,6,12,14,7,8,7,4,6,5,3,0,1,0,1,1,0
2021/3/31,中本５丁目,,男,0,1531,0,13,14,15,26,18,19,18,13,10,5,13,11,13,7,11,11,9,10,18,16,18,16,24,15,16,19,15,12,15,19,18,18,17,21,21,26,15,27,24,25,25,20,27,18,22,24,20,19,19,26,17,26,32,30,12,24,19,20,19,13,23,21,23,21,17,18,18,20,18,19,24,23,27,22,8,9,9,12,8,14,10,12,13,10,9,7,6,7,4,1,5,3,2,0,0,2,1,2,0,0,0,0
2021/3/31,中本５丁目,,女,0,1733,0,13,15,18,18,15,15,14,11,16,12,12,10,4,13,7,9,6,5,10,9,18,18,13,17,22,14,18,17,18,17,19,21,26,20,31,34,29,27,20,26,16,16,28,16,27,21,26,24,30,27,27,17,28,28,20,26,25,20,22,30,15,27,23,26,14,21,22,16,12,18,30,24,24,25,19,13,19,16,17,27,21,19,13,16,17,17,16,7,13,11,12,5,7,4,4,1,2,2,3,1,3,0
2021/3/31,中本５丁目,,計,1624,3264,0,26,29,33,44,33,34,32,24,26,17,25,21,17,20,18,20,15,15,28,25,36,34,37,32,38,33,33,29,33,36,37,39,43,41,52,60,44,54,44,51,41,36,55,34,49,45,46,43,49,53,44,43,60,58,32,50,44,40,41,43,38,48,46,47,31,39,40,36,30,37,54,47,51,47,27,22,28,28,25,41,31,31,26,26,26,24,22,14,17,12,17,8,9,4,4,3,3,4,3,1,3,0
2021/3/31,東中本１丁目,,男,0,435,0,3,1,1,3,4,3,4,6,2,3,4,3,3,3,2,1,3,4,5,2,5,2,4,9,6,3,5,6,8,6,7,9,5,10,6,8,8,6,8,12,9,6,6,3,4,5,6,12,4,9,10,4,2,5,6,4,7,4,3,6,7,4,2,3,5,3,2,7,7,6,6,9,7,6,6,0,3,3,4,3,6,1,2,9,3,1,1,2,3,0,0,1,2,0,2,0,0,1,0,0,0,0
2021/3/31,東中本１丁目,,女,0,435,0,3,4,3,2,1,4,2,2,1,3,4,1,0,5,2,3,2,2,5,6,3,3,2,10,9,4,9,8,5,8,6,6,5,8,8,7,6,2,15,11,1,1,4,4,3,5,8,8,6,6,5,3,8,8,2,5,7,3,1,4,2,4,5,6,8,3,4,7,1,3,2,5,8,7,3,4,4,3,4,5,6,6,5,7,3,2,5,4,5,4,3,4,1,3,1,1,0,0,1,1,3,0
2021/3/31,東中本１丁目,,計,527,870,0,6,5,4,5,5,7,6,8,3,6,8,4,3,8,4,4,5,6,10,8,8,5,6,19,15,7,14,14,13,14,13,15,10,18,14,15,14,8,23,23,10,7,10,7,7,10,14,20,10,15,15,7,10,13,8,9,14,7,4,10,9,8,7,9,13,6,6,14,8,9,8,14,15,13,9,4,7,6,8,8,12,7,7,16,6,3,6,6,8,4,3,5,3,3,3,1,0,1,1,1,3,0
2021/3/31,東中本２丁目,,男,0,1010,0,7,11,9,1,9,4,10,8,5,1,11,7,5,4,5,4,9,8,7,12,6,11,17,9,19,18,16,16,19,19,11,21,16,18,14,13,18,19,20,15,14,12,18,11,6,17,16,20,17,19,11,20,17,13,11,16,17,10,14,10,8,9,12,13,6,8,12,11,4,8,16,13,10,18,13,7,7,13,9,9,8,5,9,8,7,6,4,2,3,3,0,1,0,3,0,0,0,4,0,0,0,0
2021/3/31,東中本２丁目,,女,0,1208,0,11,6,6,8,5,6,10,5,5,7,11,5,10,8,7,10,5,10,9,7,16,12,16,20,23,17,28,21,17,13,21,25,22,18,16,14,15,21,17,12,17,14,16,16,13,20,12,23,17,13,16,23,12,11,13,19,13,13,11,15,9,9,17,11,16,12,7,12,14,9,7,17,15,20,14,10,12,11,15,9,12,13,17,8,10,5,10,9,11,13,5,9,5,5,4,0,2,0,2,0,0,0
2021/3/31,東中本２丁目,,計,1306,2218,0,18,17,15,9,14,10,20,13,10,8,22,12,15,12,12,14,14,18,16,19,22,23,33,29,42,35,44,37,36,32,32,46,38,36,30,27,33,40,37,27,31,26,34,27,19,37,28,43,34,32,27,43,29,24,24,35,30,23,25,25,17,18,29,24,22,20,19,23,18,17,23,30,25,38,27,17,19,24,24,18,20,18,26,16,17,11,14,11,14,16,5,10,5,8,4,0,2,4,2,0,0,0
2021/3/31,東中本３丁目,,男,0,998,0,16,3,15,6,12,10,5,7,12,7,7,7,6,10,15,5,14,5,15,14,8,13,9,11,16,11,17,18,11,14,16,19,16,15,17,12,17,13,15,11,14,18,10,8,12,14,11,20,14,14,12,21,15,17,14,11,14,7,16,14,11,8,11,14,10,10,5,11,4,10,6,15,13,15,10,7,12,13,4,9,8,3,4,8,5,5,6,3,3,1,0,2,2,0,3,1,0,0,0,0,0,0
2021/3/31,東中本３丁目,,女,0,1079,0,8,9,12,10,6,8,6,7,6,6,5,7,6,5,13,8,5,9,8,5,6,9,11,16,21,23,18,12,27,21,14,15,18,13,21,20,19,8,13,14,9,16,14,14,12,15,11,13,15,21,19,12,19,18,16,17,14,13,10,6,10,13,10,9,10,9,8,9,7,10,10,16,17,14,15,6,8,7,14,16,5,12,8,8,9,8,11,9,8,2,8,2,4,6,5,0,1,0,1,2,0,0
2021/3/31,東中本３丁目,,計,1115,2077,0,24,12,27,16,18,18,11,14,18,13,12,14,12,15,28,13,19,14,23,19,14,22,20,27,37,34,35,30,38,35,30,34,34,28,38,32,36,21,28,25,23,34,24,22,24,29,22,33,29,35,31,33,34,35,30,28,28,20,26,20,21,21,21,23,20,19,13,20,11,20,16,31,30,29,25,13,20,20,18,25,13,15,12,16,14,13,17,12,11,3,8,4,6,6,8,1,1,0,1,2,0,0
2021/3/31,東今里１丁目,,男,0,591,0,7,12,8,3,5,7,7,3,8,3,3,5,6,2,0,5,7,5,6,6,13,7,4,7,7,3,9,3,4,4,6,5,6,4,8,8,8,7,5,12,5,13,7,11,4,10,11,6,14,14,17,13,7,10,12,4,12,10,9,10,10,11,6,7,8,8,5,4,7,7,8,7,11,7,5,4,6,5,3,2,1,1,0,2,3,2,2,3,0,1,3,0,2,0,1,0,2,0,0,0,0,0
2021/3/31,東今里１丁目,,女,0,597,0,7,3,9,4,5,5,3,4,2,6,1,6,4,4,2,5,3,1,4,4,6,12,7,3,5,6,5,9,7,6,2,7,6,11,13,8,8,10,6,12,6,13,7,9,4,8,8,13,8,14,15,3,7,15,11,10,17,8,9,10,7,6,8,9,8,7,7,3,6,9,6,9,5,4,6,5,4,4,7,3,1,5,4,8,2,6,0,4,1,5,3,1,1,2,1,1,0,1,0,2,0,0
2021/3/31,東今里１丁目,,計,591,1188,0,14,15,17,7,10,12,10,7,10,9,4,11,10,6,2,10,10,6,10,10,19,19,11,10,12,9,14,12,11,10,8,12,12,15,21,16,16,17,11,24,11,26,14,20,8,18,19,19,22,28,32,16,14,25,23,14,29,18,18,20,17,17,14,16,16,15,12,7,13,16,14,16,16,11,11,9,10,9,10,5,2,6,4,10,5,8,2,7,1,6,6,1,3,2,2,1,2,1,0,2,0,0
2021/3/31,東今里２丁目,,男,0,635,0,3,6,9,4,7,3,11,8,8,5,12,7,5,6,6,3,7,8,11,6,9,5,13,12,10,12,11,13,10,6,13,9,14,12,8,16,8,7,10,6,12,9,16,5,10,13,16,12,10,12,11,7,3,10,4,5,5,8,16,8,2,9,6,5,6,0,2,0,6,6,1,3,4,7,5,4,2,4,2,2,3,3,3,2,2,0,3,3,1,0,5,1,1,0,0,1,0,0,0,0,0,0
2021/3/31,東今里２丁目,,女,0,673,0,5,4,7,3,7,2,5,4,7,9,10,5,7,7,3,4,3,9,8,6,7,9,14,14,15,15,12,11,9,9,15,7,10,12,12,11,10,9,10,9,13,8,7,8,6,14,15,13,14,9,9,10,9,15,5,7,9,7,5,6,6,10,7,4,1,4,4,5,8,3,4,6,4,4,2,9,7,4,1,5,5,4,3,4,5,6,5,5,5,4,2,1,1,0,1,0,0,0,0,0,0,0
2021/3/31,東今里２丁目,,計,700,1308,0,8,10,16,7,14,5,16,12,15,14,22,12,12,13,9,7,10,17,19,12,16,14,27,26,25,27,23,24,19,15,28,16,24,24,20,27,18,16,20,15,25,17,23,13,16,27,31,25,24,21,20,17,12,25,9,12,14,15,21,14,8,19,13,9,7,4,6,5,14,9,5,9,8,11,7,13,9,8,3,7,8,7,6,6,7,6,8,8,6,4,7,2,2,0,1,1,0,0,0,0,0,0
2021/3/31,東今里３丁目,,男,0,894,0,1,8,4,7,13,6,7,9,10,4,13,13,9,5,11,6,13,16,11,12,15,12,7,8,11,5,10,0,13,4,8,7,8,7,6,11,12,8,6,12,15,14,10,16,7,10,17,13,19,14,20,12,13,13,18,11,9,9,12,7,9,6,7,13,12,6,14,12,8,13,15,12,18,16,9,7,9,20,8,15,6,8,10,5,6,7,1,4,4,2,2,0,1,1,1,0,0,0,0,0,0,0
2021/3/31,東今里３丁目,,女,0,922,0,3,9,4,7,2,6,9,6,7,10,6,5,5,3,13,8,7,10,10,13,10,15,7,6,6,4,9,8,8,4,5,6,7,4,8,9,12,9,13,15,14,15,9,13,13,11,17,19,19,10,14,14,12,15,11,7,16,9,9,8,12,11,9,13,10,12,12,15,15,12,12,14,17,21,9,6,13,18,10,14,14,8,7,7,10,9,9,11,4,5,3,5,3,1,4,1,0,2,0,0,1,0
2021/3/31,東今里３丁目,,計,874,1816,0,4,17,8,14,15,12,16,15,17,14,19,18,14,8,24,14,20,26,21,25,25,27,14,14,17,9,19,8,21,8,13,13,15,11,14,20,24,17,19,27,29,29,19,29,20,21,34,32,38,24,34,26,25,28,29,18,25,18,21,15,21,17,16,26,22,18,26,27,23,25,27,26,35,37,18,13,22,38,18,29,20,16,17,12,16,16,10,15,8,7,5,5,4,2,5,1,0,2,0,0,1,0
2021/3/31,神路１丁目,,男,0,758,0,8,5,10,3,10,5,4,2,9,9,6,8,5,5,6,6,6,8,4,7,8,9,8,16,12,11,12,12,13,13,19,19,18,8,14,13,18,8,10,17,9,12,15,10,9,12,14,12,12,18,11,9,17,4,6,11,4,9,6,6,6,8,2,11,5,4,8,9,8,5,15,11,10,8,8,4,6,4,9,2,6,0,3,2,2,2,3,0,2,1,1,2,0,0,1,0,0,0,0,0,0,0
2021/3/31,神路１丁目,,女,0,767,0,5,6,6,3,3,5,7,5,8,7,4,8,4,9,4,5,0,2,6,9,10,9,24,15,17,14,13,22,23,23,17,16,9,18,15,11,8,12,8,9,11,8,15,13,11,15,6,13,8,10,12,5,6,6,5,6,3,6,5,8,5,9,8,9,9,3,6,6,5,7,5,12,12,6,4,2,4,8,6,9,3,7,2,6,2,4,9,3,2,4,5,1,2,2,1,1,3,1,1,0,2,0
2021/3/31,神路１丁目,,計,934,1525,0,13,11,16,6,13,10,11,7,17,16,10,16,9,14,10,11,6,10,10,16,18,18,32,31,29,25,25,34,36,36,36,35,27,26,29,24,26,20,18,26,20,20,30,23,20,27,20,25,20,28,23,14,23,10,11,17,7,15,11,14,11,17,10,20,14,7,14,15,13,12,20,23,22,14,12,6,10,12,15,11,9,7,5,8,4,6,12,3,4,5,6,3,2,2,2,1,3,1,1,0,2,0
2021/3/31,神路２丁目,,男,0,419,0,2,4,2,2,4,4,9,3,8,7,10,5,9,14,13,7,7,8,12,5,5,3,3,2,4,4,1,5,4,1,2,2,3,3,6,3,5,3,1,9,6,8,9,12,12,7,9,10,11,9,5,7,7,9,10,3,5,5,7,6,2,3,2,2,5,5,2,1,0,0,2,2,2,0,2,1,2,3,2,3,2,0,0,2,1,1,3,1,2,2,0,1,0,0,1,0,1,0,0,0,0,0
2021/3/31,神路２丁目,,女,0,469,0,1,0,3,5,7,4,6,7,9,10,13,8,8,11,6,6,3,6,10,8,2,6,4,3,2,2,5,6,2,4,1,4,3,3,4,2,9,5,6,7,8,12,9,10,9,13,10,6,12,12,8,8,3,8,10,7,5,4,2,3,1,1,1,1,3,1,2,3,3,2,0,4,3,2,3,4,3,2,2,9,3,3,1,4,1,1,4,5,9,2,2,1,3,3,2,1,3,0,1,0,0,0
2021/3/31,神路２丁目,,計,347,888,0,3,4,5,7,11,8,15,10,17,17,23,13,17,25,19,13,10,14,22,13,7,9,7,5,6,6,6,11,6,5,3,6,6,6,10,5,14,8,7,16,14,20,18,22,21,20,19,16,23,21,13,15,10,17,20,10,10,9,9,9,3,4,3,3,8,6,4,4,3,2,2,6,5,2,5,5,5,5,4,12,5,3,1,6,2,2,7,6,11,4,2,2,3,3,3,1,4,0,1,0,0,0
2021/3/31,神路３丁目,,男,0,765,0,3,4,7,7,6,8,4,4,9,3,11,6,5,14,7,7,6,12,7,7,9,8,12,9,19,8,12,11,9,7,7,13,10,8,11,12,18,6,7,13,9,15,13,8,8,11,9,13,14,15,12,9,10,7,8,8,11,7,7,4,9,6,9,4,7,8,6,7,5,7,9,10,11,12,12,10,9,2,7,13,5,6,1,10,6,8,2,1,7,5,1,1,1,2,2,0,0,0,0,0,0,0
2021/3/31,神路３丁目,,女,0,783,0,2,8,6,13,5,6,5,2,8,10,2,6,0,4,5,9,3,10,11,7,4,10,6,12,16,13,9,15,9,9,10,12,11,9,11,7,9,10,14,9,1,13,11,12,13,14,5,10,14,15,8,2,10,10,7,11,8,13,6,6,6,6,5,4,12,9,5,11,9,9,12,14,16,10,8,6,9,10,9,11,5,6,7,11,12,6,12,4,6,4,0,4,0,2,3,2,0,1,1,0,0,0
2021/3/31,神路３丁目,,計,814,1548,0,5,12,13,20,11,14,9,6,17,13,13,12,5,18,12,16,9,22,18,14,13,18,18,21,35,21,21,26,18,16,17,25,21,17,22,19,27,16,21,22,10,28,24,20,21,25,14,23,28,30,20,11,20,17,15,19,19,20,13,10,15,12,14,8,19,17,11,18,14,16,21,24,27,22,20,16,18,12,16,24,10,12,8,21,18,14,14,5,13,9,1,5,1,4,5,2,0,1,1,0,0,0
2021/3/31,神路４丁目,,男,0,748,0,4,8,1,8,6,7,9,5,8,6,7,9,10,8,10,8,3,7,6,6,13,4,6,9,10,10,9,11,9,13,6,9,2,13,9,7,7,11,14,8,19,14,17,11,15,15,18,14,10,16,14,14,13,12,13,11,5,10,14,17,3,3,6,9,5,7,9,5,10,10,4,10,7,8,6,0,7,3,4,3,2,1,4,6,3,5,5,3,3,5,1,0,0,0,1,0,0,1,1,0,0,0
2021/3/31,神路４丁目,,女,0,848,0,4,5,4,5,5,4,8,5,10,6,5,9,6,7,11,7,8,8,3,8,5,7,5,12,7,13,12,13,12,9,4,10,10,12,11,8,4,15,16,16,19,14,15,13,10,16,15,16,11,21,14,10,13,9,10,19,16,7,18,6,9,11,16,9,8,10,10,8,11,9,9,7,8,10,5,4,5,4,10,8,10,9,9,5,10,5,7,3,3,3,3,2,4,1,1,0,1,0,0,0,0,0
